"No.","Time","Source","Destination","Protocol","Length","Info"
"2176","2022-09-28 13:07:50.342008","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"2177","2022-09-28 13:07:50.342009","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"2178","2022-09-28 13:07:50.342009","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2179","2022-09-28 13:07:50.342010","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2180","2022-09-28 13:07:50.342011","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2181","2022-09-28 13:07:50.342011","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2182","2022-09-28 13:07:50.342012","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2183","2022-09-28 13:07:50.342012","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2184","2022-09-28 13:07:50.342013","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2185","2022-09-28 13:07:50.342013","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2186","2022-09-28 13:07:50.342014","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2187","2022-09-28 13:07:50.342014","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2188","2022-09-28 13:07:50.342015","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"2189","2022-09-28 13:07:50.342015","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2190","2022-09-28 13:07:50.342016","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2191","2022-09-28 13:07:50.342016","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2192","2022-09-28 13:07:50.342017","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2193","2022-09-28 13:07:50.342018","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2194","2022-09-28 13:07:50.342018","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2195","2022-09-28 13:07:50.342019","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2196","2022-09-28 13:07:50.342019","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2197","2022-09-28 13:07:50.342020","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2198","2022-09-28 13:07:50.342021","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2199","2022-09-28 13:07:50.342022","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2200","2022-09-28 13:07:50.342023","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application DataApplication Data"
"2201","2022-09-28 13:07:50.342023","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2202","2022-09-28 13:07:50.342024","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2203","2022-09-28 13:07:50.342025","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2204","2022-09-28 13:07:50.342025","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2205","2022-09-28 13:07:50.342026","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2206","2022-09-28 13:07:50.342363","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=12784 Ack=2583078 Win=4194240 Len=0"
"2207","2022-09-28 13:07:50.342390","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2208","2022-09-28 13:07:50.342391","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2209","2022-09-28 13:07:50.342392","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2210","2022-09-28 13:07:50.342393","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2211","2022-09-28 13:07:50.342393","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2212","2022-09-28 13:07:50.342394","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2213","2022-09-28 13:07:50.342394","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"2214","2022-09-28 13:07:50.342720","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=12784 Ack=2592780 Win=4194240 Len=0"
"2215","2022-09-28 13:07:50.342739","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2216","2022-09-28 13:07:50.342740","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2217","2022-09-28 13:07:50.342740","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2218","2022-09-28 13:07:50.342741","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2219","2022-09-28 13:07:50.342741","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2220","2022-09-28 13:07:50.343140","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2221","2022-09-28 13:07:50.343142","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2222","2022-09-28 13:07:50.343142","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2223","2022-09-28 13:07:50.343143","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2224","2022-09-28 13:07:50.343144","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2225","2022-09-28 13:07:50.343144","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2226","2022-09-28 13:07:50.343145","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application DataApplication Data"
"2227","2022-09-28 13:07:50.343265","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=12784 Ack=2609412 Win=4194240 Len=0"
"2228","2022-09-28 13:07:50.343395","10.152.5.30","csweb1.cs.uchicago.edu","TLSv1.2","196","Application Data"
"2229","2022-09-28 13:07:50.346574","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2230","2022-09-28 13:07:50.346576","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2231","2022-09-28 13:07:50.346577","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2232","2022-09-28 13:07:50.346578","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2233","2022-09-28 13:07:50.346578","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2234","2022-09-28 13:07:50.346579","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2235","2022-09-28 13:07:50.346580","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2236","2022-09-28 13:07:50.346580","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2237","2022-09-28 13:07:50.346581","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2238","2022-09-28 13:07:50.346581","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2239","2022-09-28 13:07:50.346582","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2240","2022-09-28 13:07:50.346583","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"2241","2022-09-28 13:07:50.346584","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2242","2022-09-28 13:07:50.346584","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2243","2022-09-28 13:07:50.346585","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2244","2022-09-28 13:07:50.346585","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2245","2022-09-28 13:07:50.346586","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2246","2022-09-28 13:07:50.346586","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2247","2022-09-28 13:07:50.346589","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2248","2022-09-28 13:07:50.346777","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=12926 Ack=2635746 Win=4194240 Len=0"
"2249","2022-09-28 13:07:50.346804","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2250","2022-09-28 13:07:50.346806","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2251","2022-09-28 13:07:50.346806","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2252","2022-09-28 13:07:50.346807","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2253","2022-09-28 13:07:50.346807","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application DataApplication Data"
"2254","2022-09-28 13:07:50.347175","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=12926 Ack=2642676 Win=4194240 Len=0"
"2255","2022-09-28 13:07:50.347198","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2256","2022-09-28 13:07:50.347200","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2257","2022-09-28 13:07:50.347201","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2258","2022-09-28 13:07:50.347201","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2259","2022-09-28 13:07:50.347202","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2260","2022-09-28 13:07:50.347203","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2261","2022-09-28 13:07:50.347203","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2262","2022-09-28 13:07:50.347558","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=12926 Ack=2652378 Win=4194240 Len=0"
"2263","2022-09-28 13:07:50.347579","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2264","2022-09-28 13:07:50.347580","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2265","2022-09-28 13:07:50.347581","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2266","2022-09-28 13:07:50.347818","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=12926 Ack=2656536 Win=4194240 Len=0"
"2267","2022-09-28 13:07:50.349618","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2268","2022-09-28 13:07:50.349621","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"2269","2022-09-28 13:07:50.349621","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2270","2022-09-28 13:07:50.349622","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2271","2022-09-28 13:07:50.349623","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2272","2022-09-28 13:07:50.349623","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2273","2022-09-28 13:07:50.349624","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2274","2022-09-28 13:07:50.349625","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2275","2022-09-28 13:07:50.349625","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2276","2022-09-28 13:07:50.349626","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2277","2022-09-28 13:07:50.349627","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2278","2022-09-28 13:07:50.349627","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2279","2022-09-28 13:07:50.349628","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application DataApplication Data"
"2280","2022-09-28 13:07:50.349628","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2281","2022-09-28 13:07:50.349628","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2282","2022-09-28 13:07:50.349629","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2283","2022-09-28 13:07:50.349630","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2284","2022-09-28 13:07:50.349630","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2285","2022-09-28 13:07:50.349631","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2286","2022-09-28 13:07:50.349631","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2287","2022-09-28 13:07:50.349632","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2288","2022-09-28 13:07:50.349633","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2289","2022-09-28 13:07:50.349634","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2290","2022-09-28 13:07:50.349906","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=12926 Ack=2688414 Win=4194240 Len=0"
"2291","2022-09-28 13:07:50.351849","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2292","2022-09-28 13:07:50.351852","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"2293","2022-09-28 13:07:50.351853","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2294","2022-09-28 13:07:50.351854","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2295","2022-09-28 13:07:50.351854","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2296","2022-09-28 13:07:50.351855","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2297","2022-09-28 13:07:50.351855","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2298","2022-09-28 13:07:50.351856","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2299","2022-09-28 13:07:50.351857","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2300","2022-09-28 13:07:50.351857","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2301","2022-09-28 13:07:50.351858","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2302","2022-09-28 13:07:50.351858","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2303","2022-09-28 13:07:50.351859","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2304","2022-09-28 13:07:50.351860","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application DataApplication Data"
"2305","2022-09-28 13:07:50.351860","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2306","2022-09-28 13:07:50.351861","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2307","2022-09-28 13:07:50.351861","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2308","2022-09-28 13:07:50.351862","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2309","2022-09-28 13:07:50.351863","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2310","2022-09-28 13:07:50.351863","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2311","2022-09-28 13:07:50.351864","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2312","2022-09-28 13:07:50.351864","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2313","2022-09-28 13:07:50.351865","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2314","2022-09-28 13:07:50.351866","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2315","2022-09-28 13:07:50.351866","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2316","2022-09-28 13:07:50.351867","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application Data[TCP segment of a reassembled PDU]"
"2317","2022-09-28 13:07:50.351868","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2318","2022-09-28 13:07:50.351868","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2319","2022-09-28 13:07:50.351869","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2320","2022-09-28 13:07:50.351870","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2321","2022-09-28 13:07:50.351870","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2322","2022-09-28 13:07:50.351871","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2323","2022-09-28 13:07:50.351872","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2324","2022-09-28 13:07:50.351872","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2325","2022-09-28 13:07:50.351873","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2326","2022-09-28 13:07:50.351873","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2327","2022-09-28 13:07:50.352037","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=12926 Ack=2738310 Win=4194240 Len=0"
"2328","2022-09-28 13:07:50.352714","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2329","2022-09-28 13:07:50.352716","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1440","Application DataApplication Data"
"2330","2022-09-28 13:07:50.352716","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2331","2022-09-28 13:07:50.352717","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"2332","2022-09-28 13:07:50.352717","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
